"state","county","deaths","pop"
"TEXAS","TRINITY",0,20021
"TEXAS","TYLER",3,35378
"TEXAS","UPSHUR",7,63736
"TEXAS","UPTON",1,12554
"TEXAS","UVALDE",2,55703
"TEXAS","VAL.VERDE",3,91793
"TEXAS","VAN.ZANDT",7,76804
"TEXAS","VICTORIA",6,166823
"TEXAS","WALKER",0,97565
"TEXAS","WALLER",1,32228
"TEXAS","WARD",0,37466
"TEXAS","WASHINGTON",5,45594
"TEXAS","WEBB",7,261508
"TEXAS","WHARTON",2,84401
"TEXAS","WHEELER",2,17993
"TEXAS","WICHITA",15,274176
"TEXAS","WILBARGER",3,35918
"TEXAS","WILLACY",0,43376
"TEXAS","WILLIAMSON",7,202871
"TEXAS","WILSON",0,43450
"TEXAS","WINKLER",1,26709
"TEXAS","WISE",2,69644
"TEXAS","WOOD",10,56053
"TEXAS","YOAKUM",0,21630
"TEXAS","YOUNG",3,47747
"TEXAS","ZAPATA",2,18636
"TEXAS","ZAVALA",1,29344
"UTAH","BEAVER",2,11418
"UTAH","BOX.ELDER",2,82583
"UTAH","CACHE",1,150144
"UTAH","CARBON",3,56092
"UTAH","DAGGETT",0,2007
"UTAH","DAVIS",8,380661
"UTAH","DUCHESNE",0,34075
"UTAH","EMERY",1,31328
"UTAH","GARFIELD",1,9749
"UTAH","GRAND",1,19777
"UTAH","IRON",0,44321
"UTAH","JUAB",0,14092
"UTAH","KANE",0,10457
"UTAH","MILLARD",1,25418
"UTAH","MORGAN",0,12559
"UTAH","PIUTE",0,3448
"UTAH","RICH",0,5929
"UTAH","SALT.LAKE",37,1562875
"UTAH","SAN.JUAN",1,16241
"UTAH","SANPETE",4,37306
"UTAH","SEVIER",0,37691
"UTAH","SUMMIT",1,28509
"UTAH","TOOELE",3,66646
"UTAH","UINTAH",3,53979
"UTAH","UTAH",9,558698
"UTAH","WASATCH",1,22309
"UTAH","WASHINGTON",5,71306
"UTAH","WAYNE",0,5121
"UTAH","WEBER",8,357528
"VERMONT","ADDISON",5,74195
"VERMONT","BENNINGTON",6,81519
"VERMONT","CALEDONIA",0,63133
"VERMONT","CHITTENDEN",8,283548
"VERMONT","ESSEX",2,15291
"VERMONT","FRANKLIN",3,85309
"VERMONT","GRAND.ISLE",0,11606
"VERMONT","LAMOILLE",2,42337
"VERMONT","ORANGE",7,58152
"VERMONT","ORLEANS",2,57123
"VERMONT","RUTLAND",6,139046
"VERMONT","WASHINGTON",11,127576
"VERMONT","WINDHAM",4,90400
"VERMONT","WINDSOR",2,125962
"VIRGINIA","ACCOMACK",5,47258
"VIRGINIA","ALBEMARLE",3,126255
"VIRGINIA","ALEXANDRIA.CIT",7,186003
"VIRGINIA","ALLEGHANY",1,34312
"VIRGINIA","AMELIA",0,13036
"VIRGINIA","AMHERST",2,54816
"VIRGINIA","APPOMATTOX",0,22562
"VIRGINIA","ARLINGTON",13,322022
"VIRGINIA","AUGUSTA",3,118712
"VIRGINIA","BATH",0,12817
"VIRGINIA","BEDFORD",3,81555
"VIRGINIA","BEDFORD.CITY",0,11604
"VIRGINIA","BLAND",1,16421
"VIRGINIA","BOTETOURT",3,55480
"VIRGINIA","BRISTOL.CITY",1,40277
"VIRGINIA","BRUNSWICK",3,16201
"VIRGINIA","BUCHANAN",4,93496
"VIRGINIA","BUCKINGHAM",2,17179
"VIRGINIA","BUENA.VISTA.CI",0,14889
"VIRGINIA","CAMPBELL",1,95597
"VIRGINIA","CAROLINE",1,25704
"VIRGINIA","CARROLL",1,66916
"VIRGINIA","CHARLES.CITY",0,4027
"VIRGINIA","CHARLOTTE",0,18447
"VIRGINIA","CHARLOTTESVILL",2,76574
"VIRGINIA","CHESAPEAKE.CIT",7,210833
"VIRGINIA","CHESTERFIELD",9,328218
"VIRGINIA","CLARKE",0,22515
"VIRGINIA","CLIFTON.FORGE",1,9381
"VIRGINIA","COLONIAL.HEIGH",3,38326
"VIRGINIA","COVINGTON.CITY",0,16971
"VIRGINIA","CRAIG",1,9894
"VIRGINIA","CULPEPER",1,44266
"VIRGINIA","CUMBERLAND",1,11055
"VIRGINIA","DANVILLE.CITY",3,84592
"VIRGINIA","DICKENSON",2,49179
"VIRGINIA","DINWIDDIE",0,32140
"VIRGINIA","EMPORIA.CITY",1,7304
"VIRGINIA","ESSEX",3,12481
"VIRGINIA","FAIRFAX",38,1403051
"VIRGINIA","FAIRFAX.CITY",2,45080
"VIRGINIA","FALLS.CHURCH.C",1,21433
"VIRGINIA","FAUQUIER",2,79767
"VIRGINIA","FLOYD",0,28000
"VIRGINIA","FLUVANNA",2,18811
"VIRGINIA","FRANKLIN",3,79630
"VIRGINIA","FRANKLIN.CITY",0,8336
"VIRGINIA","FREDERICK",2,87392
"VIRGINIA","FREDERICKSBURG",3,28063
"VIRGINIA","GALAX.CITY",0,14417
"VIRGINIA","GILES",5,42249
"VIRGINIA","GLOUCESTER",1,46255
"VIRGINIA","GOOCHLAND",2,19632
"VIRGINIA","GRAYSON",6,39359
"VIRGINIA","GREENE",0,18760
"VIRGINIA","GREENSVILLE",0,10525
"VIRGINIA","HALIFAX",4,43647
"VIRGINIA","HAMPTON.CITY",4,200930
"VIRGINIA","HANOVER",3,111135
"VIRGINIA","HARRISONBURG.C",0,53397
"VIRGINIA","HENRICO",19,362272
"VIRGINIA","HENRY",2,107957
"VIRGINIA","HIGHLAND",1,7157
"VIRGINIA","HOPEWELL.CITY",2,44621
"VIRGINIA","ISLE.OF.WIGHT",0,33575
"VIRGINIA","JAMES.CITY",5,44987
"VIRGINIA","KING.AND.QUEEN",1,8015
"VIRGINIA","KING.GEORGE",1,20748
"VIRGINIA","KING.WILLIAM",1,15017
"VIRGINIA","LANCASTER",1,16212
"VIRGINIA","LEE",2,62816
"VIRGINIA","LEXINGTON.CITY",1,19664
"VIRGINIA","LOUDOUN",3,135468
"VIRGINIA","LOUISA",4,31507
"VIRGINIA","LUNENBERG",0,17719
"VIRGINIA","LYNCHBURG.CITY",7,114771
"VIRGINIA","MADISON",0,21247
"VIRGINIA","MANASSAS",0,37698
"VIRGINIA","MANASSAS.PARK",1,15607
"VIRGINIA","MARTINSVILLE.C",3,27104
"VIRGINIA","MATHEWS",0,16134
"VIRGINIA","MECKLENBURG",1,42899
"VIRGINIA","MIDDLESEX",0,13703
"VIRGINIA","MONTGOMERY",4,162248
"VIRGINIA","NELSON",0,23558
"VIRGINIA","NEW.KENT",0,16748
"VIRGINIA","NEWPORT.NEWS.C",11,251485
"VIRGINIA","NORFOLK.CITY",21,465690
"VIRGINIA","NORTHAMPTON",1,17077
"VIRGINIA","NORTHUMBERLAND",1,15895
"VIRGINIA","NORTON.CITY",0,10152
"VIRGINIA","NOTTOWAY",2,21255
"VIRGINIA","ORANGE",1,37292
"VIRGINIA","PAGE",2,46609
"VIRGINIA","PATRICK",0,40176
"VIRGINIA","PETERSBURG.CIT",3,33947
"VIRGINIA","PITTSYLVANIA",7,98962
"VIRGINIA","POQUOSON",0,24029
"VIRGINIA","PORTSMOUTH.CIT",9,137701
"VIRGINIA","POWHATAN",1,26400
"VIRGINIA","PRINCE.EDWARD",1,24052
"VIRGINIA","PRINCE.GEORGE",0,47557
"VIRGINIA","PRINCE.WILLIAM",9,353405
"VIRGINIA","PULASKI",3,80750
"VIRGINIA","RADFORD.CITY",1,26862
"VIRGINIA","RAPPAHANNOCK",0,13554
"VIRGINIA","RICHMOND",0,11599
"VIRGINIA","RICHMOND.CITY",16,236811
"VIRGINIA","ROANOKE",11,170842
"VIRGINIA","ROANOKE.CITY",12,178888
"VIRGINIA","ROCKBRIDGE",1,42945
"VIRGINIA","ROCKINGHAM",3,130269
"VIRGINIA","RUSSELL",1,77680
"VIRGINIA","SALEM.CITY",5,54378
"VIRGINIA","SCOTT",7,60242
"VIRGINIA","SHENANDOAH",2,67082
"VIRGINIA","SMYTH",6,78246
"VIRGINIA","SOUTH.BOSTON.C",0,9928
"VIRGINIA","SOUTHAMPTON",0,24258
"VIRGINIA","SPOTSYLVANIA",3,75665
"VIRGINIA","STAFFORD",1,102377
"VIRGINIA","STAUNTON.CITY",2,48089
"VIRGINIA","SUFFOLK.CITY",3,61409
"VIRGINIA","SURRY",0,5768
"VIRGINIA","SUSSEX",0,10335
"VIRGINIA","TAZEWELL",3,119349
"VIRGINIA","VIRGINIA.BEACH",17,622003
"VIRGINIA","WARREN",5,49860
"VIRGINIA","WASHINGTON",8,110381
"VIRGINIA","WAYNESBORO.CIT",3,38483
"VIRGINIA","WESTMORELAND",1,21515
"VIRGINIA","WILLIAMSBURG.C",1,20085
"VIRGINIA","WINCHESTER.CIT",3,41441
"VIRGINIA","WISE",8,103946
"VIRGINIA","WYTHE",2,58602
"VIRGINIA","YORK",5,74473
"WASHINGTON","ADAMS",1,32546
"WASHINGTON","ASOTIN",3,40069
"WASHINGTON","BENTON",6,274875
"WASHINGTON","CHELAN",7,113716
"WASHINGTON","CLALLAM",3,121398
"WASHINGTON","CLARK",28,472513
"WASHINGTON","COLUMBIA",0,9943
"WASHINGTON","COWLITZ",6,190405
"WASHINGTON","DOUGLAS",6,56891
"WASHINGTON","FERRY",0,12591
"WASHINGTON","FRANKLIN",4,87184
"WASHINGTON","GARFIELD",0,6122
"WASHINGTON","GRANT",4,122137
"WASHINGTON","GRAYS.HARBOR",10,155983
"WASHINGTON","ISLAND",5,111905
"WASHINGTON","JEFFERSON",4,39804
"WASHINGTON","KING",106,2856155
"WASHINGTON","KITSAP",16,371730
"WASHINGTON","KITTITAS",0,60657
"WASHINGTON","KLICKITAT",1,39563
"WASHINGTON","LEWIS",11,137502
"WASHINGTON","LINCOLN",1,23440
"WASHINGTON","MASON",4,80150
"WASHINGTON","OKANOGAN",3,71350
"WASHINGTON","PACIFIC",2,42428
"WASHINGTON","PEND.OREILLE",0,21338
"WASHINGTON","PIERCE",40,1124212
"WASHINGTON","SAN.JUAN",3,20103
"WASHINGTON","SKAGIT",12,159357
"WASHINGTON","SKAMANIA",1,19424
"WASHINGTON","SNOHOMISH",31,846507
"WASHINGTON","SPOKANE",40,809458
"WASHINGTON","STEVENS",3,70187
"WASHINGTON","THURSTON",11,304899
"WASHINGTON","WAHKIAKUM",0,9108
"WASHINGTON","WALLA.WALLA",4,116401
"WASHINGTON","WHATCOM",13,256756
"WASHINGTON","WHITMAN",1,97590
"WASHINGTON","YAKIMA",22,407858
"WEST.VIRGINIA","BARBOUR",3,39693
"WEST.VIRGINIA","BERKELEY",6,114658
"WEST.VIRGINIA","BOONE",6,74123
"WEST.VIRGINIA","BRAXTON",1,34636
"WEST.VIRGINIA","BROOKE",5,72582
"WEST.VIRGINIA","CABELL",10,238095
"WEST.VIRGINIA","CALHOUN",0,20738
"WEST.VIRGINIA","CLAY",1,27963
"WEST.VIRGINIA","DODDRIDGE",2,18806
"WEST.VIRGINIA","FAYETTE",7,128768
"WEST.VIRGINIA","GILMER",2,21331
"WEST.VIRGINIA","GRANT",0,25236
"WEST.VIRGINIA","GREENBRIER",3,86730
"WEST.VIRGINIA","HAMPSHIRE",3,36866
"WEST.VIRGINIA","HANCOCK",5,94284
"WEST.VIRGINIA","HARDY",0,24786
"WEST.VIRGINIA","HARRISON",10,180487
"WEST.VIRGINIA","JACKSON",3,64624
"WEST.VIRGINIA","JEFFERSON",3,69990
"WEST.VIRGINIA","KANAWHA",28,510811
"WEST.VIRGINIA","LEWIS",2,45079
"WEST.VIRGINIA","LINCOLN",1,58635
"WEST.VIRGINIA","LOGAN",4,117781
"WEST.VIRGINIA","MAC.DOWELL",4,99690
"WEST.VIRGINIA","MARION",7,147526
"WEST.VIRGINIA","MARSHALL",4,98676
"WEST.VIRGINIA","MASON",4,65569
"WEST.VIRGINIA","MERCER",6,162757
"WEST.VIRGINIA","MINERAL",1,64523
"WEST.VIRGINIA","MINGO",4,90703
"WEST.VIRGINIA","MONONGALIA",4,182662
"WEST.VIRGINIA","MONROE",0,30598
"WEST.VIRGINIA","MORGAN",2,26522
"WEST.VIRGINIA","NICHOLAS",2,69684
"WEST.VIRGINIA","OHIO",9,133090
"WEST.VIRGINIA","PENDLETON",0,19412
"WEST.VIRGINIA","PLEASANTS",2,19789
"WEST.VIRGINIA","POCAHONTAS",0,24090
"WEST.VIRGINIA","PRESTON",3,75138
"WEST.VIRGINIA","PUTNAM",4,95732
"WEST.VIRGINIA","RALEIGH",9,191376
"WEST.VIRGINIA","RANDOLPH",2,71175
"WEST.VIRGINIA","RITCHIE",3,27752
"WEST.VIRGINIA","ROANE",3,39000
"WEST.VIRGINIA","SUMMERS",1,34816
"WEST.VIRGINIA","TAYLOR",2,40098
"WEST.VIRGINIA","TUCKER",1,20959
"WEST.VIRGINIA","TYLER",0,27553
"WEST.VIRGINIA","UPSHUR",2,58002
"WEST.VIRGINIA","WAYNE",2,112100
"WEST.VIRGINIA","WEBSTER",2,29599
"WEST.VIRGINIA","WETZEL",1,52263
"WEST.VIRGINIA","WIRT",1,12760
"WEST.VIRGINIA","WOOD",9,217985
"WEST.VIRGINIA","WYOMING",2,85591
"WISCONSIN","ADAMS",1,35104
"WISCONSIN","ASHLAND",2,38803
"WISCONSIN","BARRON",7,97225
"WISCONSIN","BAYFIELD",0,32926
"WISCONSIN","BROWN",21,423608
"WISCONSIN","BUFFALO",2,36046
"WISCONSIN","BURNETT",2,30195
"WISCONSIN","CALUMET",3,78004
"WISCONSIN","CHIPPEWA",5,130281
"WISCONSIN","CLARK",6,82653
"WISCONSIN","COLUMBIA",7,106360
"WISCONSIN","CRAWFORD",2,41245
"WISCONSIN","DANE",33,777139
"WISCONSIN","DODGE",13,184989
"WISCONSIN","DOOR",4,62791
"WISCONSIN","DOUGLAS",12,105866
"WISCONSIN","DUNN",2,84974
"WISCONSIN","EAU.CLAIRE",5,188051
"WISCONSIN","FLORENCE",2,10572
"WISCONSIN","FOND.DU.LAC",9,212787
"WISCONSIN","FOREST",2,21492
"WISCONSIN","GRANT",6,129227
"WISCONSIN","GREEN",5,73481
"WISCONSIN","GREEN.LAKE",2,45532
"WISCONSIN","IOWA",3,50418
"WISCONSIN","IRON",1,16121
"WISCONSIN","JACKSON",4,41300
"WISCONSIN","JEFFERSON",7,163546
"WISCONSIN","JUNEAU",4,51731
"WISCONSIN","KENOSHA",18,287998
"WISCONSIN","KEWAUNEE",1,49715
"WISCONSIN","LA.CROSSE",11,216703
"WISCONSIN","LAFAYETTE",4,43330
"WISCONSIN","LANGLADE",2,48706
"WISCONSIN","LINCOLN",5,66049
"WISCONSIN","MANITOWOC",15,200982
"WISCONSIN","MARATHON",8,272645
"WISCONSIN","MARINETTE",10,97195
"WISCONSIN","MARQUETTE",3,29676
"WISCONSIN","MENOMINEE",0,939
"WISCONSIN","MILWAUKEE",99,1875874
"WISCONSIN","MONROE",5,88528
"WISCONSIN","OCONTO",7,72018
"WISCONSIN","ONEIDA",3,76737
"WISCONSIN","OUTAGAMIE",15,314356
"WISCONSIN","OZAUKEE",8,164383
"WISCONSIN","PEPIN",1,18542
"WISCONSIN","PIERCE",3,79424
"WISCONSIN","POLK",4,82343
"WISCONSIN","PORTAGE",4,142773
"WISCONSIN","PRICE",1,40128
"WISCONSIN","RACINE",21,380453
"WISCONSIN","RICHLAND",3,43314
"WISCONSIN","ROCK",11,323692
"WISCONSIN","RUSK",1,38392
"WISCONSIN","SAINT.CROIX",3,110371
"WISCONSIN","SAUK",5,108042
"WISCONSIN","SAWYER",1,29764
"WISCONSIN","SHAWANO",4,86764
"WISCONSIN","SHEBOYGAN",16,244470
"WISCONSIN","TAYLOR",0,48376
"WISCONSIN","TREMPEALEAU",4,65496
"WISCONSIN","VERNON",7,64887
"WISCONSIN","VILAS",2,38662
"WISCONSIN","WALWORTH",7,173098
"WISCONSIN","WASHBURN",3,33016
"WISCONSIN","WASHINGTON",8,210326
"WISCONSIN","WAUKESHA",23,685986
"WISCONSIN","WAUPACA",8,107080
"WISCONSIN","WAUSHARA",5,45859
"WISCONSIN","WINNEBAGO",21,316290
"WISCONSIN","WOOD",13,177733
"WYOMING","ALBANY",2,76313
"WYOMING","BIG.HORN",0,31052
"WYOMING","CAMPBELL",1,78412
"WYOMING","CARBON",0,56011
"WYOMING","CONVERSE",0,36838
"WYOMING","CROOK",0,14285
"WYOMING","FREMONT",1,86021
"WYOMING","GOSHEN",3,30078
"WYOMING","HOT.SPRINGS",0,14297
"WYOMING","JOHNSON",1,17275
"WYOMING","LARAMIE",6,170569
"WYOMING","LINCOLN",0,34455
"WYOMING","NATRONA",10,185667
"WYOMING","NIOBRARA",1,7452
"WYOMING","PARK",2,56645
"WYOMING","PLATTE",1,27203
"WYOMING","SHERIDAN",8,64376
"WYOMING","SUBLETTE",0,12939
"WYOMING","SWEETWATER",1,112222
"WYOMING","TETON",0,26308
"WYOMING","UINTA",1,48096
"WYOMING","WASHAKIE",0,24961
"WYOMING","WESTON",1,18973
